Score,Computation Time,Budget,Find Components,Graph Type,Sampling Model,Prediction Method
92.0,1772056989.3857338,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772056989.492932,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772056989.6150665,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772056989.7968533,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772056990.0274136,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
83.0,1772056989.3689654,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056989.540398,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056989.736997,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772056989.9567626,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056990.2071633,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056990.525323,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056990.8737411,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
88.0,1772056989.7539465,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772056989.9290473,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772056990.1064682,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772056990.3372324,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772056990.5477953,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772056990.7465189,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772056990.962659,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
94.0,1772056990.0776544,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056990.3252065,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772056990.5692859,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056990.8088052,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056991.0817163,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056991.3632414,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
99.0,1772056991.6588964,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
74.0,1772056989.7968533,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
90.0,1772056989.8056026,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
95.0,1772056989.81648,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
96.0,1772056989.8285673,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
94.0,1772056989.8409076,50,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
97.0,1772056989.8514297,75,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772056989.8619885,100,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
73.0,1772056989.998797,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
84.0,1772056990.1058922,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
96.0,1772056990.214516,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
94.0,1772056990.3198953,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056990.4161913,50,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056990.5202196,75,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056990.624081,100,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
74.0,1772056990.117245,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772056990.3898625,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772056990.7399936,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772056991.1804345,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772056991.6903186,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772056992.4551208,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772056993.388878,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
69.0,1772056990.2802079,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
91.0,1772056990.6451223,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772056991.0626292,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772056991.57192,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772056992.1844893,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772056993.0225275,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
96.0,1772056994.0894532,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
60.0,1772056992.281384,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
80.0,1772056994.383054,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772056996.897781,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
93.0,1772057000.0138319,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772057003.2069657,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772057006.5289576,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772057009.3071008,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
90.0,1772056992.5734975,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
90.0,1772056994.5796354,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,1772056996.9416502,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,1772056999.8968115,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,1772057002.8594797,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772057005.8482423,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772057008.6287363,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
75.0,1772056990.6445982,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
91.0,1772056990.6515229,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
90.0,1772056990.6606405,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
94.0,1772056990.6694753,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
98.0,1772056990.6769464,50,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
97.0,1772056990.6865206,75,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
97.0,1772056990.7001996,100,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
95.0,1772056990.796347,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
97.0,1772056990.889686,20,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
97.0,1772056990.9790425,30,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056991.0779998,40,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056991.167482,50,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056991.2610419,75,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
98.0,1772056991.356697,100,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
90.0,1772056991.8292096,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
95.0,1772056991.8381267,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772056991.847331,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772056991.8566556,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772056991.86608,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772056991.8761356,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772056991.886612,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
78.0,1772056991.9875574,10,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
93.0,1772056992.085108,20,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056992.175166,30,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056992.2647777,40,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056992.364463,50,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056992.4579892,75,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056992.5619948,100,False,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
68.0,1772056993.4306366,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
86.0,1772056993.4433818,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772056993.4560533,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
96.0,1772056993.467095,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
98.0,1772056993.4773452,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
97.0,1772056993.488121,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
99.0,1772056993.498726,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
75.0,1772056993.7515106,10,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
95.0,1772056993.8502269,20,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
97.0,1772056993.9488292,30,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056994.0470707,40,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056994.140764,50,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056994.2429707,75,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
98.0,1772056994.3518345,100,False,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
47.0,1772056991.9800465,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
60.0,1772056991.9911454,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
60.0,1772056992.0024111,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
62.0,1772056992.0131042,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
61.0,1772056992.0243382,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
71.0,1772056992.0376565,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
75.0,1772056992.0555873,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,euclidean
57.0,1772056992.2537653,10,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
57.0,1772056992.3649762,20,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
65.0,1772056992.4684677,30,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
64.0,1772056992.5836012,40,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
72.0,1772056992.6932306,50,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
73.0,1772056992.8030615,75,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
77.0,1772056992.9202664,100,epsilon,None-None,<class 'QueryModels.RandomSampling'>,2fermat
51.0,1772056992.6813946,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772056992.872593,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772056993.117614,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
63.0,1772056993.431741,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
68.0,1772056993.8164463,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
74.0,1772056994.3521178,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
79.0,1772056995.0845141,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
54.0,1772056992.8631368,10,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
59.0,1772056993.1203446,20,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,1772056993.4409244,30,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
75.0,1772056993.835671,40,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
77.0,1772056994.3207138,50,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
84.0,1772056995.0232103,75,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
86.0,1772056995.9483662,100,epsilon,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
52.0,1772056998.0880215,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
52.0,1772057004.200231,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057009.9396596,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,1772057015.417445,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
62.0,1772057021.4277198,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
68.0,1772057027.8310866,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
72.0,1772057034.7330997,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772056999.7307217,10,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
58.0,1772057006.442541,20,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772057012.8729637,30,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
62.0,1772057019.2378192,40,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
70.0,1772057026.3828454,50,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
72.0,1772057034.1064146,75,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
79.0,1772057041.3747241,100,epsilon,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
47.0,1772056993.5283046,10,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
56.0,1772056993.5399997,20,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
57.0,1772056993.5499873,30,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
65.0,1772056993.560831,40,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
61.0,1772056993.5708776,50,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
66.0,1772056993.581835,75,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
74.0,1772056993.5948966,100,knn,None-None,<class 'QueryModels.RandomSampling'>,euclidean
51.0,1772056993.6245658,10,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
62.0,1772056993.7116232,20,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
62.0,1772056993.8209178,30,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
68.0,1772056993.9304566,40,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
66.0,1772056994.0423105,50,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
79.0,1772056994.1622972,75,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
79.0,1772056994.2730935,100,knn,None-None,<class 'QueryModels.RandomSampling'>,2fermat
56.0,1772056993.7884886,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
57.0,1772056994.0422337,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
61.0,1772056994.3968792,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
67.0,1772056994.857217,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
71.0,1772056995.3913043,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
76.0,1772056996.2003317,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
84.0,1772056997.2774606,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772056994.3769941,10,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
63.0,1772056994.723699,20,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
70.0,1772056995.16652,30,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
71.0,1772056995.7457674,40,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
75.0,1772056996.4487169,50,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
82.0,1772056997.3830473,75,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
90.0,1772056998.8170266,100,knn,epsilon-euclidean,<class 'QueryModels.ProbCoverSampling'>,2fermat
54.0,1772057003.3103018,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057012.5758693,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
59.0,1772057021.6933625,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
60.0,1772057032.0239515,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
66.0,1772057042.2431507,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
68.0,1772057050.7003345,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
71.0,1772057060.5437493,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,euclidean
58.0,1772057003.586157,10,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
59.0,1772057012.6185632,20,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
63.0,1772057021.7731996,30,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
62.0,1772057032.1796913,40,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
66.0,1772057042.3002043,50,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
73.0,1772057050.9233694,75,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
78.0,1772057060.7667217,100,knn,epsilon-2fermat,<class 'QueryModels.ProbCoverSampling'>,2fermat
54.0,1772056995.1032746,10,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
51.0,1772056995.1150837,20,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
57.0,1772056995.1294482,30,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
57.0,1772056995.1457133,40,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
62.0,1772056995.1581786,50,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
68.0,1772056995.1684704,75,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
72.0,1772056995.182834,100,False,None-None,<class 'QueryModels.RandomSampling'>,euclidean
62.0,1772056995.288215,10,False,None-None,<class 'QueryModels.RandomSampling'>,2fermat
